image_id,question,question_id,cleaned_question,image_exists,formatted_image_id,answers,tokens,neutral_question,neutral_tokens
262748,What is in this salad?,262748003,what is in this salad,True,COCO_train2014_000000262748.jpg,"banana, kiwi, ham, orange, fruit, bananas, bananas, fruit, fruit, fruit, fruit, mix, fruit","['what', 'is', 'in', 'this', 'salad']",what is in this salad,"['what', 'is', 'in', 'this', 'salad']"
262748,What is the board called with the vegetables on top?,262748004,what is the board called with the vegetables on top,True,COCO_train2014_000000262748.jpg,"cutting board, cutting board, cutting board, cutting, cutting board, cutting, cutting board, chopping board, cutting board, serving","['what', 'is', 'the', 'board', 'called', 'with', 'the', 'vegetables', 'on', 'top']",what is the board called with the vegetables on top,"['what', 'is', 'the', 'board', 'called', 'with', 'the', 'vegetables', 'on', 'top']"
262748,What kind of melon is pictured?,262748005,what kind of melon is pictured,True,COCO_train2014_000000262748.jpg,"cantaloupe, watermelon, watermelon, watermelon, no melon, cantaloupe, watermelon, grapefruit, cantaloupe, cantaloupe","['what', 'kind', 'of', 'melon', 'is', 'pictured']",what kind of melon is pictured,"['what', 'kind', 'of', 'melon', 'is', 'pictured']"
262748,What is yellow?,262748006,what is yellow,True,COCO_train2014_000000262748.jpg,"banana, banana, squash, banana, orange, banana, banana, fruit, banana, banana","['what', 'is', 'yellow']",what is yellow,"['what', 'is', 'yellow']"
262748,What type of Salad is this?,262748007,what type of salad is this,True,COCO_train2014_000000262748.jpg,"fruit, fruit, fruit, fruit, fruit, banana kiwi, fruit, fruit salad, fruit, fruit","['what', 'type', 'of', 'salad', 'is', 'this']",what type of salad is this,"['what', 'type', 'of', 'salad', 'is', 'this']"
262748,Does the picture show more than one type of vegetable?,262748008,does the picture show more than one type of vegetable,True,COCO_train2014_000000262748.jpg,"no, yes, yes, yes, no, yes, yes, no, no, yes","['does', 'the', 'picture', 'show', 'more', 'than', 'one', 'type', 'of', 'vegetable']",does the picture show more than one type of vegetable,"['does', 'the', 'picture', 'show', 'more', 'than', 'one', 'type', 'of', 'vegetable']"
262748,What is the red utensil called?,262748009,what is the red utensil called,True,COCO_train2014_000000262748.jpg,"spoon, tongs, spoon, spoon, spoon, spoon, spaghetti scoop, spoon, fork, spoon","['what', 'is', 'the', 'red', 'utensil', 'called']",what is the red utensil called,"['what', 'is', 'the', 'red', 'utensil', 'called']"
262748,What is the green stuff on the plate?,262748010,what is the green stuff on the plate,True,COCO_train2014_000000262748.jpg,"kiwi, kiwi, kiwi, kiwi, cnt tell, kiwi, kiwi, kiwi, kiwi, kiwi","['what', 'is', 'the', 'green', 'stuff', 'on', 'the', 'plate']",what is the green stuff on the plate,"['what', 'is', 'the', 'green', 'stuff', 'on', 'the', 'plate']"
262748,Is this fruit whole or sliced?,262748011,is this fruit whole or sliced,True,COCO_train2014_000000262748.jpg,"sliced, sliced, sliced, sliced, sliced, sliced, sliced, sliced, sliced, sliced","['is', 'this', 'fruit', 'whole', 'or', 'sliced']",is this fruit whole or sliced,"['is', 'this', 'fruit', 'whole', 'or', 'sliced']"
262748,What fruit is on this salad?,262748012,what fruit is on this salad,True,COCO_train2014_000000262748.jpg,"bananas, banana, kiwi, oranges, apple, banana, bananas, mango, kiwi, carrots, bananas, kiwis, banana and kiwi, watermelon, banana, kiwi and orange, bananas, kiwi, and melon, bananas, kiwi and others, mango","['what', 'fruit', 'is', 'on', 'this', 'salad']",what fruit is on this salad,"['what', 'fruit', 'is', 'on', 'this', 'salad']"
262748,Is the bananas ready to eat?,262748013,is the bananas ready to eat,True,COCO_train2014_000000262748.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'the', 'bananas', 'ready', 'to', 'eat']",is the bananas ready to eat,"['is', 'the', 'bananas', 'ready', 'to', 'eat']"
262748,What is the green thing in the bowl?,262748014,what is the green thing in the bowl,True,COCO_train2014_000000262748.jpg,"celery, kiwi fruit, fruit, kiwi, kiwi, kiwi, kiwi, kiwi, kiwi, kiwi","['what', 'is', 'the', 'green', 'thing', 'in', 'the', 'bowl']",what is the green thing in the bowl,"['what', 'is', 'the', 'green', 'thing', 'in', 'the', 'bowl']"
262748,What is the green vegetable?,262748015,what is the green vegetable,True,COCO_train2014_000000262748.jpg,"kiwi, kiwi, celery, kiwi, celery, kiwi, kiwi, celery, kiwi, kiwi","['what', 'is', 'the', 'green', 'vegetable']",what is the green vegetable,"['what', 'is', 'the', 'green', 'vegetable']"
605,Who roasted this coffee?,605000,who roasted this coffee,True,COCO_train2014_000000000605.jpg,"drop coffee, drop coffee, barista, drop, drop coffee, drop coffee, drop coffee, barista, drop coffee, someone who loves drinker","['who', 'roasted', 'this', 'coffee']",who roasted this coffee,"['who', 'roasted', 'this', 'coffee']"
605,What shape is the froth?,605001,what shape is the froth,True,COCO_train2014_000000000605.jpg,"heart, heart, heart, heart, heart, heart, heart, flower, heart, heart","['what', 'shape', 'is', 'the', 'froth']",what shape is the froth,"['what', 'shape', 'is', 'the', 'froth']"
605,What liquid is inside the clear glass?,605002,what liquid is inside the clear glass,True,COCO_train2014_000000000605.jpg,"coffee, water, water, water, coffee, water, water, water, water, water","['what', 'liquid', 'is', 'inside', 'the', 'clear', 'glass']",what liquid is inside the clear glass,"['what', 'liquid', 'is', 'inside', 'the', 'clear', 'glass']"
131678,What airliner is that?,131678000,what airliner is that,True,COCO_train2014_000000131678.jpg,"el7val7n, el al, russian, el al, ethan, japan, el al israel airlines, elvaline, lavalin, etihad","['what', 'airliner', 'is', 'that']",what airliner is that,"['what', 'airliner', 'is', 'that']"
131678,What are the weather conditions?,131678001,what are the weather conditions,True,COCO_train2014_000000131678.jpg,"rain, cloudy, rainy, poor, rainy, rainy, snow, raining, foggy, cloudy","['what', 'are', 'the', 'weather', 'conditions']",what are the weather conditions,"['what', 'are', 'the', 'weather', 'conditions']"
131678,Is this an American airline?,131678002,is this an american airline,True,COCO_train2014_000000131678.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'this', 'an', 'american', 'airline']",is this an american airline,"['is', 'this', 'an', 'american', 'airline']"
524389,Has the pizza been eaten?,524389000,has the pizza been eaten,True,COCO_train2014_000000524389.jpg,"no, yes, no, no, no, yes, no, no, yes, no","['has', 'the', 'pizza', 'been', 'eaten']",has the pizza been eaten,"['has', 'the', 'pizza', 'been', 'eaten']"
524389,Is there a salad in the picture?,524389001,is there a salad in the picture,True,COCO_train2014_000000524389.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'there', 'a', 'salad', 'in', 'the', 'picture']",is there a salad in the picture,"['is', 'there', 'a', 'salad', 'in', 'the', 'picture']"
524389,What would a French chef call this?,524389002,what would a french chef call this,True,COCO_train2014_000000524389.jpg,"pizza, pizza, pizza au poulet, american food, pizza, pizza, pizza, flatbread, pizza, pizza","['what', 'would', 'a', 'french', 'chef', 'call', 'this']",what would a french chef call this,"['what', 'would', 'a', 'french', 'chef', 'call', 'this']"
524389,What are the red things on the pizza?,524389003,what are the red things on the pizza,True,COCO_train2014_000000524389.jpg,"peppers, tomato, red peppers, tomatoes, peppers, peppers, tomatoes, peppers, peppers, tomatoes","['what', 'are', 'the', 'red', 'things', 'on', 'the', 'pizza']",what are the red things on the pizza,"['what', 'are', 'the', 'red', 'things', 'on', 'the', 'pizza']"
524389,What color are the vegetables on the pizza?,524389004,what color are the vegetables on the pizza,True,COCO_train2014_000000524389.jpg,"green, orange, red orange, green, green, orange, green, yellow, orange, green, yellow, yellow, orange","['what', 'color', 'are', 'the', 'vegetables', 'on', 'the', 'pizza']",what color are the vegetables on the pizza,"['what', 'color', 'are', 'the', 'vegetables', 'on', 'the', 'pizza']"
524389,Is there a lime wedge pictured?,524389005,is there a lime wedge pictured,True,COCO_train2014_000000524389.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'there', 'a', 'lime', 'wedge', 'pictured']",is there a lime wedge pictured,"['is', 'there', 'a', 'lime', 'wedge', 'pictured']"
524389,What is this food?,524389006,what is this food,True,COCO_train2014_000000524389.jpg,"pizza, pizza, pizza, pizza, pizza, pizza, pizza, pizza, pizza, pizza","['what', 'is', 'this', 'food']",what is this food,"['what', 'is', 'this', 'food']"
524389,What are the orange objects?,524389007,what are the orange objects,True,COCO_train2014_000000524389.jpg,"pepper, cheese, mangos, cheese, carrots, carrots, peppers, tomatoes, carrots, chicken","['what', 'are', 'the', 'orange', 'objects']",what are the orange objects,"['what', 'are', 'the', 'orange', 'objects']"
262752,Is there a clock on the tower?,262752000,is there a clock on the tower,True,COCO_train2014_000000262752.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'there', 'a', 'clock', 'on', 'the', 'tower']",is there a clock on the tower,"['is', 'there', 'a', 'clock', 'on', 'the', 'tower']"
262752,Is this a cathedral?,262752001,is this a cathedral,True,COCO_train2014_000000262752.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, no, yes","['is', 'this', 'a', 'cathedral']",is this a cathedral,"['is', 'this', 'a', 'cathedral']"
262752,What color is the sky?,262752002,what color is the sky,True,COCO_train2014_000000262752.jpg,"blue, blue, blue and white, blue, blue, blue, blue, blue, blue, blue","['what', 'color', 'is', 'the', 'sky']",what color is the sky,"['what', 'color', 'is', 'the', 'sky']"
524897,Is this a residential city?,524897000,is this a residential city,True,COCO_train2014_000000524897.jpg,"yes, yes, yes, yes, yes, yes, no, yes, yes, yes","['is', 'this', 'a', 'residential', 'city']",is this a residential city,"['is', 'this', 'a', 'residential', 'city']"
524897,Is the street so busy?,524897001,is the street so busy,True,COCO_train2014_000000524897.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'the', 'street', 'so', 'busy']",is the street so busy,"['is', 'the', 'street', 'so', 'busy']"
524897,Is there a clock on the steeple?,524897002,is there a clock on the steeple,True,COCO_train2014_000000524897.jpg,"yes, no, no, no, no, no, no, no, no, no","['is', 'there', 'a', 'clock', 'on', 'the', 'steeple']",is there a clock on the steeple,"['is', 'there', 'a', 'clock', 'on', 'the', 'steeple']"
524897,What kind of store is hall green?,524897003,what kind of store is hall green,True,COCO_train2014_000000524897.jpg,"stationary, department store, drugstore, department, discount, pharmacy, pharmacy, food, department, drug","['what', 'kind', 'of', 'store', 'is', 'hall', 'green']",what kind of store is hall green,"['what', 'kind', 'of', 'store', 'is', 'hall', 'green']"
393826,What is the man doing?,393826000,what is the man doing,True,COCO_train2014_000000393826.jpg,"skating, skating, skateboarding, skateboarding, skating, skateboarding, skating, skateboarding, skateboarding, skateboard trick","['what', 'is', 'the', 'man', 'doing']",what is the person doing,"['what', 'is', 'the', 'person', 'doing']"
393826,Are there people watching?,393826001,are there people watching,True,COCO_train2014_000000393826.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['are', 'there', 'people', 'watching']",are there people watching,"['are', 'there', 'people', 'watching']"
393826,Where this guy is playing with board?,393826002,where this guy is playing with board,True,COCO_train2014_000000393826.jpg,"park, on bench, park, no, park, at park, park, park, concrete, no","['where', 'this', 'guy', 'is', 'playing', 'with', 'board']",where this guy is playing with board,"['where', 'this', 'guy', 'is', 'playing', 'with', 'board']"
393826,What sport is being done?,393826003,what sport is being done,True,COCO_train2014_000000393826.jpg,"skateboarding, skateboarding, skateboarding, skateboarding, skateboarding, skateboarding, skateboarding, skateboard, skateboarding, skateboarding","['what', 'sport', 'is', 'being', 'done']",what sport is being done,"['what', 'sport', 'is', 'being', 'done']"
393826,Is this a color photo?,393826004,is this a color photo,True,COCO_train2014_000000393826.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'this', 'a', 'color', 'photo']",is this a color photo,"['is', 'this', 'a', 'color', 'photo']"
612,Is there a lump on the nightstand next to the bed?,612000,is there a lump on the nightstand next to the bed,True,COCO_train2014_000000000612.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'there', 'a', 'lump', 'on', 'the', 'nightstand', 'next', 'to', 'the', 'bed']",is there a lump on the nightstand next to the bed,"['is', 'there', 'a', 'lump', 'on', 'the', 'nightstand', 'next', 'to', 'the', 'bed']"
612,What is on the bed?,612001,what is on the bed,True,COCO_train2014_000000000612.jpg,"stuffed animals, toys, teddy bears, teddy bears, bears, stuffed animals, stuffed animals, stuffed animals, teddy bears, teddy bears","['what', 'is', 'on', 'the', 'bed']",what is on the bed,"['what', 'is', 'on', 'the', 'bed']"
612,What holiday could this be?,612002,what holiday could this be,True,COCO_train2014_000000000612.jpg,"christmas, xmas, christmas, christmas, valentine's day, christmas, valentine's day, christmas, christmas, christmas","['what', 'holiday', 'could', 'this', 'be']",what holiday could this be,"['what', 'holiday', 'could', 'this', 'be']"
524905,What are they?,524905000,what are they,True,COCO_train2014_000000524905.jpg,"giraffes, giraffes, zoo, giraffes, giraffes, giraffes, zebras, giraffe, giraffes, giraffes","['what', 'are', 'they']",what are they,"['what', 'are', 'they']"
524905,Is it springtime?,524905001,is it springtime,True,COCO_train2014_000000524905.jpg,"yes, yes, yes, no, yes, yes, yes, maybe, yes, no","['is', 'it', 'springtime']",is it springtime,"['is', 'it', 'springtime']"
